title,artist,spotify_id,lyrics,bpm,energy,danceability,loudness,valence
I’m Gone,SUPERBEE,1AN7BllhO1nMLYfMzXTszi,"Yeah, spit my soul
Hip-hop이 똥값이어도 keep myself (Hoo)
성공은 년, 난 배다른 친남매 (Let’s get it)
실패는 놈, 그 새낀 이제 안 친한 애야 (Bitch)
Insta 성형미인 wanna be my bae (What?)
흙바닥에서 온 놈 이제는 빛나 매일 rockin Dior
When I walk in the city Seoul
Damn I feel like I'm mayor
괜찮은 새끼래네, 자랑이 심한 걸 빼면 (빼면)
근데 그걸 빼면 내가 아니지 (Huh)
여기서 화폐는 예술, 전부 바라지 (Damn right)
지어낸 가짜 사랑 노래보단
사임당 냄새나는 내 음악이 전해 진짜 사실을 (Fact)
우린 사실 돈을 벌고 싶어서 공부를 했지 (Shit)
그걸 고대로 믿은 친구는 병신이 됐지
우릴 가르친 것들이 다 공무원이니 (Shit)
다 공무원 돼, 여기 코미딘
Too many people jealous of me
Rapper 같은 것들이 없어 난 rapper지 (Rapper지)
Homo couple 마냥
모두 같은 fake jewelrys, fake drippin
난 그걸 거지 hip-hop이라 부르고
It ain't funny, uh (Ain’t funny)
그걸 만들어 놓은 새끼들이 잡혀가야
이 문화가 소중해지겠지만, uh
실은 내가 이런 말을 해도
아무도 관심이 없고 나만 깨지겠지만, uh
I'm fucking real tryna test me
근데 fake이 너무 많아서 fake이 real
난 Verbal Jint 2020 version
가짜들 모여 진짜가 돼
진짜인 내 편인 listener도 없지, I'm done

10만원짜리 mic로 시작했지만 이젠
10분에 1000만원도 써 버려 진짜 (진짜)
Prada를 신고 걸어 난 이제 더러운 부자야 (I’m rich)
학교는 비록 끝까지 못 끝냈지만, ay
인마, 나 서울대를 갔어도 이 만큼은 못 벌었을 거라고
Rap이 한 놈 구했지, 은혜를 입어 갱생
이 날을 너무 오래 기다렸네, erry damn dayz
지하에서 came back came back
너넨 몰라 얼마나 어려운지, 서러운지
또 더러운지를 여기 이 game이 (이 game이)
샴페인을 따야겠어 통장에
100이 없을 때가 기억이 나서
기분이 fucked up이네 (Feel shit)
신은 용서하시길, 이 자리에 오려
어쩔 수없이 lame들의 등을 밟았네
Amen, 난 한국의 Wayne돼
내 안엔 돈과 rap skill, 유명세가 모여 서로 갱뱅
나하고 돈은 늘 언제나 밀접하게 있지
마치 주유소와 화장실의 관계처럼, ay
다만 그것보다 중요한 건 내가 최고라는 거지
I’m the goat motherfucker, you nah mean (Aight?)
Rap Legend 2's bumpin the city pumf
Fake들은 die, 지진 나 엎질러지지 goin' quake (Quake)
Rollie가 오른쪽엔 왼편엔 AP
Yeah, that's why I'm goin' straight
Rap legend, 불을 뿜어대, dragon
귀신의 귀도 뺏어
난 rap을 위해 태어났어, tell 'em
이 flow는 미래서 왔지
근데 하나 문제는 과거로 불시착을 했단거지
한국 hip-hop, I’m done",95.596,0.205,0.515,-13.385,0.314
KILL,UNEDUCATED KID,1TlxJTl12nTgCI0HxwRUpo,"내 여자는 빨어 케타민, 내 여자는 빨어 ecstasy
[?]친년 난 그냥 가지고 놀다가 버리지, I cannot trust this bitch
나랑 내 친구들 ready to drill, 나랑 내 친구들 ready to kill
새꺄 난 필요하다면 널 죽이고 감방에 갈 거야, I keep it real
I keep it trill, 변하지 않아
I let you feel, 하늘을 날아
널 천국에 보내줄게 손을 잡아
I count my bills, 지문이 닳아
They think I'm weird, 신경 쓰지 않아
왜냐면 내가 너보다 돈 많아",127.068,0.907,0.55,-3.744,0.512
Amazing (feat. Jvcki Wai & Paul Blanco),UNEDUCATED KID,1Ok6W0xYKDTm5VzCcGs7Ff,"Bitch, I'm on that gang shit
Bitch, I'm still finessin'
나는 너네랑 안 놀지, 왜냐면 니넨 그지
They don't know my pain, 한번 와봐 내 동네, yah
I need all the light, 지금 Blanco 내 옆에, yah
난 교회는 잘 안가, 돈 버느라 바빠
하지만 I feel like god bless on me
내 돈을 빨리 갚아, 내 성격 너무 나빠
Now I got hunnit thousand cash on me
네 여자는 날 빨구 형님들은 눈을 깔구, yah
나는 약을 팔구 그 돈으로 옷을 사구, yah
Bitch, I'm still shinin, bitch, I'm still glory
Bitch, I'm still grindin, bitch, I'm still ballin

친구들과 놀아, 지금 존나게 높아
옆에 잘생긴 오빠 입에 지폐를 꽂아
사실 아직 나 부족해, 여기 한대 더 말아
하얀색, 초록색 전부 다 가루로 갈아
좆같은 얼굴들 재끼고, 나는 내 것만 챙기고
트렌디한 flow도 챙기고, 전부 쓰러뜨려 도미노
전부 쓰러뜨려 도미노, 전부 쓰러뜨려 도미노
난 비트코인 시세처럼 쓰러졌다 더 위로
Boy I'm not gonna die tonight
I'm gon make you bitch suicide",133.207,0.483,0.508,-6.883,0.523
I’m Back,UNEDUCATED KID,4CModgKbnce8Gi8FVQlNmS,"I'm back, lil bitch
집을 떠나온 지 2년 만에 got rich
Rolex를 차고 있고 외제차를 몰고 있어
듣도 보도 못해봤던 거지새끼
I came from nothin' you can't tell me shit
어린 놈이 산전수전 겪었지
너네들은 감당할 수 없겠지
That's why I got diamonds on teeth on my wrist
금의환향, 동네방네 소리 지르고 다녀, 고성방가
백정으로 태어나서 돼버려 fuckin' 양반
저주받은 사주팔자, 씨발, 내가 바꿔
솔직히 걍 내가 해야 돼 문화부 장관
왜냐하면 내가 한국 힙합 문화 바깠으
내 음악은 계속해서 팔려, 마치 박카스
I ain't got no time for rest for vacance
남자가 되어야만 했어
셀 수 없을 만큼 돈을 벌기 위해선
난 원하는 건 가져, 안되면 그냥 뺏어
Uneducated Kid I'm a youngest finesser
계산기가 돌아가 내 머릿속에선
뭐가 이득이고 손해인지 고민해 계속
순수했던 김성우는 물들어 세속
순수했던 김성우는 물들어 세속",140.031,0.773,0.898,-5.588,0.6
So What (Feat. Beenzino),UNEDUCATED KID,3q738cBTApcG0vo5G1OTZC,"난 바지를 내리고 다녀 골반에
그래서 어쩌라고
명품에다가만 몇억을 썼네
그래서 어쩌라고
With my gang, we party all day
그래서 어쩌라고
어제 네 여자랑 갔었지 모텔
좋더라고
바람 좀 쐬려고 나갔어 홍대
래퍼들 숨더라고
손목엔 iced out 롤렉스 시계
어쩐지 춥더라고
엄마는 나 때문에 슬퍼했는데
이제는 웃더라고
성공은 어려워 보였었는데
해보니 쉽더라고
돈맛을 봐도 난 절대 안 변해
너넨 바뀌었더라고
난 가사에 진실만을 담았는데
너는 뻥 쳤더라고
여자를 불렀어 남친 있는데
버리고 오더라고
그녀는 말했어 오빠 넘 변태
그래서 어쩌라고
No, no, no, no, no, no
I don't care about you
난 남의 눈치 보지 않아
모든 게 내 자유
Middle fingers up, up, up, up
세상이 뭐래도 I go, go, go, go

신세계 갔는데 남는 게 없네
언에듀가 샀더라고
라플에 당첨된 애들도 없네
나도 안되더라고
BANA는 왜 자꾸 앨범을 안내?
말해 너 잘 되라고
코펜하겐에서 코피를 냈네
빵만 처먹느라고
요새 난 개밥에 더 신경 쓰네
강형욱도 아니고
삼시 세끼 나는 래퍼를 먹네
근데 맛없더라고
타협을 안 하고 농협을 갔네
부가 쌓였더라고
부가티 몇 대는 살 돈을 갖고 다니네
일부러 거지꼴 하고
스테피랑 라스베이거스 갔어
어쩌라고
딜러는 날 중국 부자로 봤어
어쩌라고
Motherfucker 나는 한국서 Nas
Motherfucker 나는 일등석에서
윷놀이하면서 왔어
What the fuck
돈 주라고 돈 주라고
합장 좀 그만해
알고 보면 힙스터들이
제일 돈을 안 내
이 골목에 저 골목에
시간 낭비 말고
버스에 태워 버스에 girl
쇼미는 정거장에 없어",123.895,0.827,0.777,-4.575,0.861
Now (feat. Okasian),UNEDUCATED KID,3Uh1D6HHmpu9iIGKG1iZsT,"네 눈엔 내가 바보처럼 보이나 본데
난 안 움직여 입금 전엔
지금 내가 바보처럼 보이나 본데
I don't post shit 입국 전엔
돈 필요해 지금 지금 말고 바로 지금
내 눈엔 상금뿐이니 좆까 네 기분
네 농담엔 하품만 해, 나 진지해 지금
난 그저 집중에 집중

Ah, runnin' up a check, 나는 돈이 필요해
왜냐하면 명품관에 가서 쇼핑 해야돼
Gucci, Chanel, Moncler, 전부 담아 shopping bag
아줌마들은 나를 보고 기절 초풍해
Bitch, I’m up next, feelin' so blessed
힘든 날은 갔고 좋은 날만 남았네
I don’t need no fame, I just want some cash
나는 지금 당장 아님 음악 안 할래, yah

지금 이어야만 하는 건
지금 이어야만 해 타던가 꺼져
숨이 차, 돈 세느라 숨차
이젠 갚을 돈 아니라 번 돈을 세다 자고 나면
아침이 오고 난 당연히 한 바퀴
그 한 바퀴 끝나기 전 이미 난 다음 바퀴
배가 터지더라도 안 끝나 우리 끼니
If you with it then I’m with it
뭘 물어봐, 우리 끼리

나는 부자 아님 부자 아님 부자
돈 때문에 힘들었으니까 우리 웃자
숨자 내가 부자 되는 날에
우리 같이 문 잠그고 숨자
나는 돈에 환장, 나는 돈에 환장
시간은 날 기다리지 않아 항상
난 외제차를 원해, 씨발, 지금 당장",140.025,0.952,0.533,-3.471,0.517
SUCCESS,UNEDUCATED KID,3RJiyAM2XQCrNE4BBYO1jL,"[?]까 학교 선생님 내 연봉은 억대
난 행동했어 반대로 이거 완전 nonsense
유쾌, 상쾌, 통쾌 말해 기분이 어때?
난 쌓아 올려 지폐를 니 키보다 더 높게
난 믿을 수 없어 여자를 우리 엄마 빼고
난 [?]약에 취해있어, R.I.P Fredo
일억 원어치 Chrome Hearts 있어 in my closet
난 돈을 혹시 몰라 묻어놨어 마늘 밭에
넌 여자 뒤꽁무니나 쫓아
난 그냥 돈이나 벌게
넌 여자 뒤꽁무니나 쫓아
난 그냥 돈이나 벌게
Woah! Let's go",129.132,0.119,0.485,-16.643,0.1
God Bless (Feat. Paul Blanco & Jay Park),UNEDUCATED KID,7fkaOjdjqt5pPjOq4yOwjw,"착하게만 살 수는 없잖아
너도 누군가 되고 싶잖아
내일 눈 뜰지 누가 알어
거리에서 성공을 찾잖아
내 친구들 아직 저기 있잖아
우린 그렇게 배웠잖아
새꺄, I'm ballin' out the gym
난 여기 있을 놈이 아니었지
My bro still out here servin' fiends
We really came up from nada
So the whole block is proud of me
엄마 가방 값은 4000달러 God Bless
착하게만 살 수 없던 나를 God Blessed
성경 책을 뜯어 말아 피던 난데
심판의 날 이 거리 놈은 외쳐

I be like God Bless, 두 손을 모아 기도해
내가 힘들 땐 지폐가 나를 위로해
세상이 나를 시험해, 하지만 나는 이겨내
Like ooh, let's go on a rendezvous, po' it up drink in the stu
내 homie 걸렸지만 지금 완치됐어, God Bless
항상 기도해줘, 가끔 밤을 샜어, God Bless
God Bless, 솔직하게 honest
바라는 거 없어, this from AOMG's finest
주어진 이 기회로 let's take it H1GHR baby
Featuring을 할 거라면 let's make it fire baby
Baby, chart 봐봐, wavy
AOMG, H1GHR, Yng & Rich shit is crazy
셋이 다시 뭉쳤어, yeah, God Bless
Blanco boy I hope you good, yeah, God Bless
성우 건강해야돼 yeah, God Bless

교회는 잘 못 가지만 느껴 God Bless
나는 절대 잊지 못해, when I was nothing
사람들은 나를 무시하곤 했었지
하지만 이젠 모든 게 달라졌어",139.987,0.681,0.632,-6.067,0.534
Rockstar!,UNEDUCATED KID,1PeKLnL37LkQW8yt8aCFVn,"난 너네들을 바꿔놨어, 이건 big facts
내 손목위엔 4천만 원짜리 시계
널브러져 있는 rapper들의 시체
난 그 위에다 뿌려버려 fuckin' 지폐
만약 내가 rap을 안 했다면
길거리서 약 팔고 있어, 이건 너무 당연
UNEDUCATED KID, 나는 선택받은 소년
난 하늘에서 내려왔어, 너가 알았으면
Bitch I'm a rockstar
수백수천수만개의 눈이 나를 따라와
밖에도 못 나가 나는 꿈을 살아
네 여자친구 지금 내 밑에서 내꺼 빨아

오랜만이지만 오랜만이 아닌 기분
넌 죽었다가 깨어나도 모를 걸 내 기분
천만 원 그게 바로 나의 시급
Skrt, skrt, skrt, 활짝 열려 나의 지붕
난 game을 싹 바꿀 생각이야
니네가 좋아하는 style 아니라면 미안
하지만 이 game의 운명은 나의 손안에
내가 어떻게 하냐에 따라서 바뀔 것 같에
That's a fact, that's a fact
내 영향력은 너도 이미 알잖아, okay
가짜 래퍼들은 get the fuck out of my face
무슨 일이 생겨도 I'm doin my thang",144.072,0.91,0.616,-3.004,0.693
Good Girl Gone Bad (feat. Leellamarz),UNEDUCATED KID,4cDJ0cLKrRUbVcWyuujkm8,"난 재개발 구역에서 왔어, 도대체 말하냐 몇 번째
가난은 죄가 아니지만 죽을 때 가난한 것은 죄
이 새끼야 그러게 나한테 잘 좀 했어야지 평소에
왜 자꾸 돈을 빌려달래, 내 잘못이냐 너가 거지인 게
너가 20년 동안 고생해 갖고 키운 딸
나는 20초 만에 별 노력도 안 하고 데려가
나쁜 것들만 골라서 가르쳐, 애 버릇 다 베려놔
착하고 순수한 그녀를 만들어버렸어 ***
어제 백인과 잤는데 다리가 길어 안 되더라 ***
그저껜 흑인과 잤는데 확실히 다르긴 하더라 스킬이
일본인 중국인 영국인 독일인 터키인 체코인 프랑스인
한 명은 남미서 왔다고 했는데 나라가 기억이 안 나네 정확히

그녀는 착했던 나를 만들었지 나쁜년
그래서 나도 만들었지 착했던 그녀들을 다 나쁜년
생각보다 나쁘지 않을지도 몰라, 우리 다 나쁘면
바람 같이 왔다 간 여자들을 사랑했지, 난 그녀들의 바램이었어서
Poppin it, poppin it, poppin it, poppin it
Pop! Pop! poppin it, 난 거의 팝핀현준
모두가 떠넘기는 남친, material shit, 떠밀려 도착해 *나 큰 booty
그래 하나였었지, 내가 바랬던 건 찾길 바랬어 이쁘고 착한 부인
태우고 채워 냉장고 money 잔고를 보니 또 사라졌네 억이
얼마나 벌어야지 남아 있는 건지 돈이
모르겠어 아직 못 봤지 남은 꼴을
다 빨아야 직성이 풀리는 내 모습을 보며 그년 말해
내 몸 내 돈 내 전부를 원해
욕심만큼이나 과했던 그녀의 몸매
다신 아는 척하지 않기로 해
Rule no.1
And you know",87.342,0.651,0.616,-6.316,0.478
BMW (Feat. Northfacegawd),UNEDUCATED KID,2d7Yhby4jJGPXrMAf2tH0g,"R.I.P. Pablo Escobar, I get the money no matter what
먹어도 먹어도 배가 고파, 내 몸에 치장된 보석 좀 봐
나는 네 동네에 나타나, 지붕 없는 BMW와
빨리 내 돈을 갚아라, 200%의 이자율과
난 무대 위에서 넘 화끈해, 침대 위에서는 어떨까?
후진은 없어, 내 인생에, 그냥 난 박아버려, 범퍼카
Ha, ha, ha, ha, ha, ha, ha, ha, 난 은행에서 웃어 현금과
La, la, la, la, la, la, la, la, 막 노래를 불러, 내 bank account
Make it rain, 돈 비가 내려, 그래서 난 BMW 우산을 써
Switchin' lane, 차선을 바꿔, 하지만 난 노선은 안 바꿔
Vroom, vroom, skrt, skrt, 내 차는 빌어먹을 경찰차보다 더 빨러
Catch me if you can, 지금 내 기분은 Leonardo DiCaprio

나는 지금 탔어 성우 BMW
묵직한 거 할 때마다 페이가 올라 따불루
쟤네 지금 하는 짓 좀 봐라, 얼씨구
I pull up on yo' 동네, if you test me, 패고 나서 거리루
그다음 장소는 신세계, 성우야 화장실 갔다 와
바지를 샀어 200에, 역시 난 명품이 잘 맞아
""고객님 마스크 쓰세요"", 알았어, 그니까 쌉쳐봐 잠깐만
오만 원짜리 내 지폐를 하나둘 셌더니 닫혔지 샷다가
이름값이 올라가도 still sippin' on 4
경찰서는 돌아가, 아무리 급해도
느그 아빠 차? 안 나가, 아무리 밟아도
그동안 나는 왔다 갔다 다섯 번을 왕복",133.133,0.137,0.464,-20.184,0.191
Drop Top,UNEDUCATED KID,1HP41bnrxLpVIPphIapOxs,"네 여자친구가 나보고 금수저인 줄 알았대
그래서 씨발 난 자수성가라고 존나 화내
빡치게 하지마 고속도로서 내 쫓기 전에
다이아몬드가 박힌 Rolex 내 손목 위에
뚜껑을 열어, 사람들이 전부 다 알아봐
근데 난 신경을 안 써
왜냐면 나한텐 당연한 거니까
내 외제차처럼 I'm livin fast
내 시간은 빨라, look at my face
무슨 일 있어도 I get the bag
UNEDUCATED KID I'm the man
난 2019 BMW Z4 계약
니네들은 빌어먹을 대학교 개학
내 생각에 난 걍 선택받은 애야
난 죽기 일보 직전까지 돈을 생각

내 첫 차는 drop top beamer
뒤엔 붙어있어 초보운전
난 맨날 명품만 입어
I feelin like Justin Bieber
Rapper들 내 style을 베껴
근데 내 멜로딘 못 베껴
난 은행에다 돈 안 맽겨
왜냐면 은행도 안 믿겨
I'm livin my best life
추석에 타고 가 스포츠카
노래를 불러 랄라
돈 얘기 아니면 좆까
네 여자 내 거를 빨아
싫으면 집에 가, bye, bye
그녀는 나를 막 잡아
넌 기회를 놓쳤어, bye, bye
나는 내 맘대로 살지만 외제차를 몰아
과자 사듯이 난 명품을 골라
보험금만 880이 나와
하지만 나에겐 아무것도 아냐, oh my god
난 대한민국 상위 0.01%
이제 니네들 대가리 박어 내 밑으로",160.118,0.704,0.651,-9.829,0.471
HIGHWAY,UNEDUCATED KID,7f2JHx3dwqruJ38Xm708E1,"내가 [?]도 아니었을 때 (Wha'?)
네가 날 보던 눈, 기억해 (Huh?)
그런데 이제 why did you change? (Huh?)
괜찮아 모른 척해줄게
천사처럼 fly away (Huh)
모든 고통들은 far away
부재중 전화, I don't call 'em back (Why?)
지폐로 내 눈물을 씻어내 (Yeah, yeah)
내게 불가능은 없어 마치 닉 부이치치 (Yeah)
월 화 수 목 금 토 일 난 만져 different 찌찌
난 한 대 피고 날아 이건 아냐 니코틴 (Wha'?)
난 항상 취해있어 내 기분 앙 기모띠

내 여자들은 C컵-컵
수술 아냐 내추럴-럴
하지만 머린 텅텅
비었어, they fuckin' dumb, dumb
I can never trust ho, ho
몰래 녹음길 켜둬
쓰지 않아 난 콘돔
책임질 수 있어서

한 달에 번 돈 난 하루에 다 쓰고 다음 날 멘징 (Woah)
Rockstar lifestyle, 잠을 잘 안 자 흰 가루 내 엔진 (Vroom)
절대로 까먹지 않아, I'm from the 의정부 trenches (의정부 trenches)
Ladies and gentlemen, 실례합니다, I'm on that gang shit (Woah)",154.038,0.941,0.457,-5.174,0.704
